clause_id,app_name,source_document,clause_text,best_match_taxonomy_id,dpdp_category,matched_act,verdict,verdict_score,justification,label_status,label_needs_review,cache_key,run_id,model
S001010,Snapchat,Snap Group Limited Terms of Service,"In order to use our Services, you must accept these Terms (and any other notice or consent), which are presented to you when you first open the Service. If so, Snap grants you a non-assignable, non-exclusive, revocable, and non-sublicensable licence to use the Services in accordance with these Terms and our policies. Of course, if you don’t accept them, then don’t use the Services.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the acceptance of Terms of Service and does not address any of the statutory requirements related to consent withdrawal, Consent Manager, or informing Data Principals about their rights. It does not meet the semantic match criteria for any of the candidate rules.",NEW_SUCCESS,False,91083b662c92a52c8de718f77a9948694dcc350a5a8d2dbeaa4a082a646ee1a1,run-c6bf936e43df-5d0fde37,qwen3:8b
S001619,Telegram,Telegram Privacy Policy,Confirm that Telegram apps downloaded from app stores are using the same code that we publish at: https://core.telegram.org/reproducible-builds,NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the code used in Telegram apps but does not address any of the statutory requirements related to data principal rights, grievance redressal, or communication links as specified in the candidate rules.",NEW_SUCCESS,False,6d487e295e591145e4d16699a62c6523f18c4d8262badb0c63c87f946bd3742a,run-c6bf936e43df-5d0fde37,qwen3:8b
S000919,Meta,MetaPrivacyPolicy,"We collect, store, combine, analyse and apply automatic processing techniques such as aggregation of information as well as manual (human) review, and share information, as necessary to research and innovate for social good in this way. We support research in areas such as artificial intelligence and machine learning. about our research programmes.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the purpose of data collection and research activities but does not address any of the specific statutory requirements related to consent, withdrawal of consent, data processing cessation, or governance mechanisms under the DPDP Act 2023 or Rules 2025.",NEW_SUCCESS,False,77ce492d85ee4c677f61e65a302fe5f62d1ba4a5af870d25296ee39164f55f1e,run-c6bf936e43df-5d0fde37,qwen3:8b
S001799,WhatsApp,WhatsApp Business App Privacy Policy,We allow you to connect the WhatsApp Business App to products and services offered by third parties and/or Meta. These can include for example: cloud storage and hosting services; customer,NONE,Not Applicable,,Not Addressed,0.0,The clause discusses third-party integrations but does not address contractual provisions for security safeguards between data fiduciaries and processors as required by DPDP_RUL-0176.,NEW_SUCCESS,False,af379aed5d3b9f40eae2d8a2813eea2b2c3184e2d0de62dd5bff30f0022763b9,run-c6bf936e43df-5d0fde37,qwen3:8b
S002358,WhatsApp,WhatsAppPrivacyPolicy,"If you live in India, this chart describes the categories of information we share. It also explains how and why we share this information.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses the categories of information shared and the purpose of sharing, but does not address any of the specific statutory requirements related to consent withdrawal, cross-border data transfer, breach notification, or intermediary liability under the DPDP Act 2023 or IT Act 2000.",NEW_SUCCESS,False,65b175dd1a2e784295ea6b35c00b821f5cff793ae86025fe34f44f573c4aff0a,run-c6bf936e43df-5d0fde37,qwen3:8b
S000772,Meta,MetaPrivacyPolicy,"It's important to us that you know how to control your privacy, so we also show you where you can manage your information in the settings of the Meta Products you use. You can to shape your experience. update these settings Read the full Policy below. What Products does this Policy cover?",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses general features of managing privacy settings within Meta Products but does not specifically address any of the statutory requirements related to data principal rights, consent, security safeguards, or intermediary liability under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,65084e0edb6a5789e65f85b35f2c33ecfab13d5a3fce261dd82b3dc9efaf4941,run-c6bf936e43df-5d0fde37,qwen3:8b
S001851,WhatsApp,WhatsApp Business Data Security Terms,f. Protocols requiring ID cards for entry to all WhatsApp facilities for all personnel working on the Business Services.,NONE,Not Applicable,,Not Addressed,0.0,The clause discusses ID card protocols for entry to facilities but does not address the specific statutory requirement of obtaining verifiable consent from parents or guardians for children or persons with disabilities under DPDP Act 2023.,NEW_SUCCESS,False,786ecc444cbd2868f447bb862c034aa0511c57a22b943bddb73829b7c974f663,run-c6bf936e43df-5d0fde37,qwen3:8b
S001227,Snapchat,Snap_Privacy Policy,"We may change this Privacy Policy from time to time. But when we do, we’ll let you know one way or another. Sometimes, we’ll let you know by revising the date at the top of the Privacy Policy that’s available on our website and mobile application. Other times, we may provide you with additional notice (such as adding a statement to our websites’ homepages or providing you with an in-app notification).",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses changes to the Privacy Policy and methods of notifying users, but it does not address the specific statutory requirements related to consent management, withdrawal of consent, or access to records of consents. It is a general notice clause and does not fulfill",NEW_SUCCESS,False,028649cf4ee808662338a574aa9655d799bf459147dbad34833a4011a6444ebf,run-c6bf936e43df-5d0fde37,qwen3:8b
S002288,WhatsApp,WhatsappBusinessTermsOfService,"• Provide clear instructions for how people can opt out of receiving specific categories of messages or calls, and honor these requests.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses opt-out instructions for messages or calls but does not specifically address the statutory requirements related to consent management, withdrawal of consent, or access to records of consents, notices, and data sharing under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,7daa23e301a9636b8996cbf128e11b2fafa4de72ece5be70c983ec099459371c,run-c6bf936e43df-5d0fde37,qwen3:8b
S001821,WhatsApp,WhatsApp Business Data Processing Terms,"d. WhatsApp will implement appropriate technical and organizational measures to protect the Personal Information processed under these Data Processing Terms including against unauthorized or unlawful Processing or accidental loss, alteration, disclosure, or destruction. These include the measures listed in the Data Security Terms (as updated from time to time, for example, to reflect technological developments) which are expressly incorporated into these Data Processing Terms;",DPDP_ACT-0025,Security Safeguards,DPDP_ACT_2023,Compliant,1.0,"The clause explicitly states that WhatsApp will implement appropriate technical and organizational measures to protect personal information against unauthorized or unlawful processing, which aligns with the requirement under DPDP_ACT-0025 to take reasonable security safeguards to prevent personal data breaches.",NEW_SUCCESS,False,3131eb5491e92f7fa9441d638f64bf6842e5c5a522ca42c488917f73155f5838,run-c6bf936e43df-5d0fde37,qwen3:8b
S001551,Telegram,Telegram Privacy Policy,By participating in a group with a bot.,NONE,Not Applicable,,Not Addressed,0.0,"The clause does not address any of the statutory requirements related to consent withdrawal, data principal rights, security safeguards, or ease of consent withdrawal. It is a general statement about participation in a group with a bot and does not fulfill the checkable tests for",NEW_SUCCESS,False,e2ec7b866aad8d2171156bc67c585790140700b97041c929cdb402a4b839693c,run-c6bf936e43df-5d0fde37,qwen3:8b
S000653,Meta,Meta_Cookies_Policy,"Third-party companies also use cookies on their own sites and apps in connection with the Meta Products. To understand how other companies use cookies, please review their policies.",NONE,Not Applicable,,Not Addressed,0.0,"The clause discusses third-party cookie usage and directs users to review other companies' policies, but it does not address any of the specific statutory requirements related to consent, data principal rights, security safeguards, or penalties for breaches under the DPDP Act 2023 or DPDP Rules",NEW_SUCCESS,False,5016fa575cb08bb97fe35984b74fe55df0b08cccc04d87cf387acfedd182bd27,run-c6bf936e43df-5d0fde37,qwen3:8b
